100,6.962797546386719
200,6.9133445739746096
300,6.623109545026507
400,4.219505310058594
500,5.765244801839192
600,5.950019836425781
700,4.581381320953369
800,7.475424448649089
900,4.886838277180989
1000,5.945346832275391
1100,6.268749713897705
1200,6.319959716796875
1300,6.662813663482666
1400,5.670132319132487
1500,5.768126010894775
1600,5.48518180847168
1700,5.499636332194011
1800,5.888347972523082
1900,5.906416702270508
2000,5.87401008605957
2100,7.352504253387451
2200,5.267127513885498
2300,5.800670623779297
2400,5.220641708374023
2500,4.981584167480468
2600,4.970561981201172
2700,6.342145052823153
2800,5.439551162719726
2900,4.804277692522321
3000,7.723566055297852
3100,6.365113258361816
3200,4.863673618861607
3300,5.237744467599051
3400,5.400891621907552
3500,5.56197509765625
3600,5.9579010009765625
3700,5.9697825113932295
3800,6.453234354654948
3900,5.974730355398996
4000,6.463661738804409
4100,6.108591079711914
4200,5.196172714233398
4300,5.534138870239258
4400,8.468354225158691
4500,6.192115783691406
4600,5.8239696502685545
4700,5.0324296951293945
4800,6.293596540178571
4900,5.309717450823102
5000,7.229365348815918
5100,6.033802509307861
5200,4.576015949249268
5300,7.015001678466797
5400,6.784334818522136
5500,4.957170486450195
5600,6.52008056640625
5700,5.453518295288086
5800,5.321364974975586
5900,7.001798841688368
6000,5.2664002312554254
6100,5.723052978515625
6200,8.808745384216309
6300,4.639010111490886
6400,6.66061054576527
6500,5.206254141671317
6600,5.546514892578125
6700,6.053008270263672
6800,5.751798629760742
6900,5.387282371520996
7000,5.749129401312934
7100,5.345975058419364
7200,7.530600865681966
7300,6.1062499152289496
7400,6.258354773888221
7500,7.794564056396484
7600,6.156501770019531
7700,6.115673411976207
7800,9.350013732910156
7900,4.126998628888812
8000,6.005980014801025
8100,6.843021937779018
8200,5.575707571847098
8300,4.395430156162807
8400,6.8896583108341
8500,5.404598712921143
8600,6.715868631998698
8700,3.8417510986328125
8800,4.684525012969971
8900,6.04523329301314
9000,4.8968650817871096
9100,5.59631382335316
9200,6.200006658380682
9300,4.830133056640625
9400,5.398531777518136
9500,6.198202950613839
9600,4.578564961751302
9700,5.546865463256836
9800,6.677256497469815
9900,5.95086435171274
10000,6.6872782707214355
0,41.133525107364896
0,10.808373906493353
10100,6.545759582519532
10200,6.011576080322266
10300,6.310237339564732
10400,4.012237548828125
10500,5.552561865912543
10600,5.266060892740885
10700,3.581796646118164
10800,7.6074174245198565
10900,4.288868268330892
11000,4.798889584011501
11100,5.1187872886657715
11200,6.413687744140625
11300,6.0176873207092285
11400,4.949985822041829
11500,5.624151706695557
11600,5.436562856038411
11700,5.0709184010823565
11800,5.283673026344993
11900,6.345940399169922
12000,5.624657313028972
12100,6.055535316467285
12200,4.619088172912598
12300,5.016361236572266
12400,4.840071105957032
12500,4.727063751220703
12600,3.9894878387451174
12700,6.396032159978693
12800,5.194273376464844
12900,4.282748358590262
13000,5.250397205352783
13100,5.427778244018555
13200,4.123595101492746
13300,5.130675724574497
13400,4.853797594706218
13500,4.991344451904297
13600,6.364101833767361
13700,5.787687513563368
13800,5.789227803548177
13900,5.077478136335101
14000,6.16099602835519
14100,6.001810836791992
14200,4.5693559646606445
14300,5.486333847045898
14400,7.180438041687012
14500,6.344564437866211
14600,5.537211990356445
14700,4.75230598449707
14800,5.779566083635602
14900,4.826010567801339
15000,6.657295227050781
15100,6.15615177154541
15200,4.235267162322998
15300,6.110575866699219
15400,6.583095550537109
15500,4.911015510559082
15600,5.982269922892253
15700,4.82744026184082
15800,5.210367965698242
15900,6.950997670491536
16000,5.302877638075087
16100,6.416049957275391
16200,8.11634635925293
16300,4.389035118950738
16400,6.280733975497159
16500,4.638997759137835
16600,5.367900848388672
16700,5.575811386108398
16800,5.757080078125
