100,6.950786590576172
200,6.81658706665039
300,7.30694580078125
400,4.795340538024902
500,6.541343688964844
600,6.027445475260417
700,5.838103771209717
800,6.9522145589192705
900,5.63010851542155
1000,6.138728247748481
0,83.5038482166647
0,3.5655964601271157
1100,6.769100189208984
1200,6.560551452636719
1300,7.167993273053851
1400,4.400675137837728
1500,6.273873647054036
1600,5.836945597330729
1700,5.4920477867126465
1800,6.7841135660807295
1900,5.418311436971028
2000,6.031585693359375
1,76.2666004199134
2100,6.7369850158691404
2200,6.3820545196533205
2300,7.143707820347378
2400,4.315235137939453
2500,6.0891164143880205
2600,5.728701782226563
2700,5.366439342498779
2800,6.662518819173177
2900,5.265268325805664
3000,5.908478207058376
2,70.3220969787432
2,4.987281264713285
3100,6.665631866455078
3200,6.317578506469727
3300,6.957541874476841
3400,4.123402277628581
3500,5.90110609266493
3600,5.442082214355469
3700,5.241880893707275
3800,6.515549977620442
3900,5.301696141560872
4000,5.955943213568793
3,67.4223101353582
4100,6.629790496826172
4200,6.306484603881836
4300,6.578831808907645
4400,4.050206820170085
4500,5.795396592881945
4600,5.3601221720377605
4700,5.05116081237793
4800,6.4036000569661455
4900,4.868864377339681
5000,5.896735297309028
4,66.0865820478496
4,6.879712982501417
5100,6.4959259033203125
5200,6.192046356201172
5300,6.253547123500279
5400,4.065835316975911
5500,5.722609202067058
5600,5.341583251953125
5700,4.978858470916748
5800,6.302096684773763
5900,4.807353973388672
6000,5.892144944932726
5,65.18854408390607
6100,6.373820495605469
6200,6.2383262634277346
6300,6.068968636648996
6400,4.078193664550781
6500,5.695042504204644
6600,5.27046864827474
6700,4.956063270568848
6800,6.173319498697917
6900,4.721874872843425
7000,5.670372856987847
6,64.62160907647534
6,7.880355308441602
7100,6.278889083862305
7200,6.182453918457031
7300,5.980244227818081
7400,4.1126047770182295
7500,5.6479208204481335
7600,5.200832112630208
7700,4.904158592224121
7800,6.099815368652344
7900,4.683275858561198
8000,5.562114715576172
7,64.49744466054166
8100,6.272704315185547
8200,6.093692398071289
8300,5.917822156633649
8400,4.113599141438802
8500,5.61358642578125
8600,5.152282206217448
8700,4.839982986450195
8800,6.058645884195964
8900,4.639350573221843
9000,5.5264464484320746
8,64.73369218386757
8,8.835101172223935
9100,6.2654987335205075
9200,5.98881950378418
9300,5.854401724679129
9400,4.079211235046387
9500,5.593696594238281
9600,5.1897837320963545
9700,4.775172233581543
9800,5.982756932576497
9900,4.647294362386067
10000,5.387262556287977
9,65.30937253587005
10100,6.19212646484375
10200,5.9941669464111325
10300,5.802160535539899
10400,3.977492650349935
10500,5.54322263929579
10600,5.089434814453125
10700,4.774632930755615
10800,5.875458399454753
10900,4.568717320760091
11000,5.316295623779297
10,65.75330022136396
10,8.170821063266585
